CompanyID,Target,YearFounded,Age,N_Deal,TotalRaised,UndisclosedAmountShare,Percent_Females,Is_Eco,Is_Eng,Is_NS,Is_Hum,Is_SS,Is_Med,Is_Law,Is_IT,WorkExp_Idx_Mean,Total_Founders,Is_Debt,Is_SpinOff,Is_CrowdFunding,MeanMedianRoundAmount_cum,Is_Accelerator,has_Corporate,has_VentureCapital,has_PublicInvestor,has_Angel_Lead,has_Corporate_Lead,has_VentureCapital_Lead,has_Accelerator_Lead,has_PrivateEquity_Lead,has_PublicInvestor_Lead,HQCountry,PrimaryIndustrySector,SimilarityScoreMean,N_Competitors,Same_Country,Highest_Degree_CEO,Gender_CEO_Female,MeanTotalInvestments_cum,WorkExperienceIndex_CEO,Is_Angel,Total_People,Is_Grant,has_PrivateEquity,TotalInvestors,Highest_Degree_Mean,Avg_Earliest_Year,HasTop50Institute
134,0,2013,11,1,0.0,0.08333333333333333,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.23599078,1,0,0,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),93.134,0,0,,0,210.0,-0.44244937409630164,0,1,0,0,1,,,0
135,0,2013,5,3,1.20981005,0.0,25.0,1,1,1,0,0,1,0,0,-0.024694830212679358,3,0,0,0,2.340343947,1,0,1,1,0,0,1,0,0,1,France,Consumer Products and Services (B2C),90.095,0,0,4,0,1301.8,-0.08287634242666571,1,4,1,0,5,3.738888888888889,2005.3944444444444,0
136,1,2012,10,2,0.0,0.18181818181818182,0.0,1,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,France,Consumer Products and Services (B2C),94.736,0,0,4,0,210.0,-0.44244937409630164,0,2,0,0,1,4.0,2008.0,0
137,0,2014,1,1,0.0,0.5,0.0,1,0,0,1,0,0,0,1,-0.2777971522769497,2,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,France,Information Technology,90.839,0,0,4,0,210.0,-0.04728404172985682,0,3,0,0,1,3.583333333333333,2011.3333333333335,0
138,0,2013,1,1,0.0,0.5,0.0,1,0,0,0,0,0,0,0,0.5279694032554162,1,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,France,Information Technology,86.406,0,0,4,0,210.0,0.5279694032554162,0,1,0,0,1,4.0,2010.0,0
139,1,2014,9,3,0.10997366,0.1,0.0,1,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,1,0.23599078,1,0,0,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),94.362,0,0,4,0,210.0,-0.44244937409630164,0,2,0,0,1,4.0,,0
140,0,2013,7,1,0.03066643,0.0,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,France,Consumer Products and Services (B2C),82.534,0,0,3,0,210.0,-0.44244937409630164,0,2,0,0,1,3.0,2013.0,0
141,0,2014,3,1,0.0,0.25,100.0,1,0,0,0,0,0,0,0,-0.09667970827566244,1,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,France,Consumer Products and Services (B2C),91.95599999999999,0,0,4,0,210.0,-0.44244937409630164,0,1,0,0,1,3.125,2010.0,0
142,1,2013,10,5,37.607378440000005,0.09090909090909091,33.33333333333333,1,0,0,0,1,0,0,0,-0.41849996001348677,2,0,0,0,17.149741218571428,1,1,0,0,0,1,0,1,0,0,France,Consumer Products and Services (B2C),96.53,9,3,4,0,75.42857142857143,-0.44244937409630164,1,3,0,0,7,4.0,2002.3636363636363,0
143,1,2014,9,4,0.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,1,1.2485436933333334,1,0,0,0,0,0,0,1,0,0,France,Healthcare,86.47999999999999,0,0,,0,268.6666666666667,-0.44244937409630164,0,2,0,0,3,,,0
144,1,2013,9,2,0.0,0.2,100.0,0,0,0,0,0,0,0,0,-0.06328028177009862,0,0,0,0,0.13475285,1,0,0,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),78.59700000000001,0,0,4,0,633.0,-0.44244937409630164,0,1,0,0,2,4.2,2011.8,0
145,0,2012,7,1,0.0,0.125,0.0,0,0,0,1,0,0,0,0,-0.4424493740963017,1,0,0,0,0.23599078,1,0,0,0,0,0,0,0,0,0,France,Business Products and Services (B2B),88.00699999999999,0,0,4,0,210.0,-0.44244937409630164,0,1,0,0,1,4.0,2012.0,0
146,1,2014,6,8,19.038124449999998,0.5,11.11111111111111,1,1,0,1,0,0,0,0,-0.10544658644469355,5,1,0,0,6.992596336428571,1,0,1,0,0,0,1,0,0,0,France,Information Technology,99.702,10,0,1,0,337.952380952381,0.23309022353478612,1,9,0,1,14,3.453061224489795,2010.142857142857,0
147,0,2013,3,1,0.0,0.25,0.0,1,1,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,France,Information Technology,90.023,0,0,4,0,210.0,-0.44244937409630164,0,2,0,0,1,4.0,2010.0,0
149,0,2013,10,1,0.0,0.09090909090909091,0.0,1,0,0,0,0,0,0,1,-0.4424493740963017,1,0,0,0,0.23599078,1,0,0,0,0,0,0,0,0,0,France,Financial Services,95.542,0,0,4,0,210.0,-0.44244937409630164,0,1,0,0,1,4.0,2000.0,0
150,1,2012,10,4,0.31389575000000003,0.18181818181818182,0.0,1,0,0,0,0,0,0,0,-0.06508019207826123,2,0,0,0,0.7653302599999999,1,0,1,0,0,0,0,1,0,0,France,Information Technology,95.971,0,0,4,0,84.0,0.31228898993977916,1,2,0,0,3,4.0,1999.5,0
152,0,2013,4,2,2.09855735,0.25,50.0,1,0,0,0,0,0,0,0,-0.44244937409630164,3,0,0,0,0.7372630800000001,1,0,1,0,0,0,0,1,0,0,France,Consumer Products and Services (B2C),94.775,0,0,3,1,115.5,-0.44244937409630164,0,4,0,0,2,3.0,2008.5,0
153,0,2013,4,1,0.0,0.2,100.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.23599078,1,0,0,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),87.343,0,0,,1,210.0,-0.44244937409630164,0,1,0,0,1,,,0
155,0,2011,4,1,0.0,0.2,100.0,1,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,France,Information Technology,87.637,0,0,4,1,210.0,-0.44244937409630164,0,1,0,0,1,4.0,2007.0,1
157,1,2012,6,1,0.0,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,0,0,0,0,1.05,0,0,1,0,0,0,0,0,0,0,Belgium,Healthcare,88.99199999999999,0,0,,0,290.0,-0.44244937409630164,0,1,0,0,1,,,0
164,1,2009,4,1,0.0,0.25,33.33333333333333,1,1,0,0,0,0,0,0,-0.19086991941760809,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,Netherlands,Business Products and Services (B2B),88.09700000000001,0,0,,0,,-0.08287634242666571,1,3,0,0,0,4.0,1996.0,0
166,1,2014,2,3,7.6,0.6666666666666666,10.0,1,0,1,0,1,0,0,1,-0.0632184334081524,3,0,0,0,7.159537292,1,1,1,0,0,0,0,0,0,0,Germany,Information Technology,99.163,10,2,4,0,192.06666666666666,-0.08287634242666571,1,10,0,1,15,4.0,2006.2063492063492,1
167,0,2014,2,1,0.10980057,0.0,100.0,0,0,0,1,0,0,1,0,0.38449609967394754,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),88.324,0,0,3,1,6.0,1.2114415734441968,1,2,0,0,1,3.0,1988.5,0
169,1,2010,14,5,2.9329191299999997,0.13333333333333333,0.0,0,0,0,0,0,0,0,0,-0.4424493740963016,2,0,0,0,1.9454141,1,0,0,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),92.495,0,0,,0,161.33333333333334,-0.44244937409630164,0,3,0,1,3,3.0,1994.0,0
170,0,2012,3,4,2.35390624,0.125,0.0,1,0,0,0,0,0,0,0,0.31228898993977916,1,0,0,0,0.8447348825000001,0,1,1,0,0,0,0,0,0,0,United Kingdom,Information Technology,90.30199999999999,0,0,3,0,214.5,0.31228898993977916,0,1,0,0,4,3.0,,1
171,1,2012,1,1,0.09724999,0.0,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.09724999,0,0,0,0,0,0,0,0,1,0,Russia,Information Technology,92.558,0,0,1,0,2.0,-0.44244937409630164,0,1,0,1,1,1.0,2003.0,0
175,1,2014,10,5,0.32048968000000005,0.045454545454545456,0.0,0,1,0,0,0,0,0,0,-0.4952642871783487,1,0,0,0,2.0200912399999997,0,0,1,0,0,0,1,0,0,0,United Kingdom,Materials and Resources,93.509,0,0,2,0,125.33333333333333,-0.44244937409630164,0,2,0,0,3,2.0,1995.0,0
177,1,2014,11,11,13.00901957,0.25,14.285714285714285,1,0,1,0,0,0,0,0,-0.07118172934057136,3,0,0,0,0.6832201685714285,1,0,1,1,0,0,0,0,0,1,United Kingdom,Healthcare,95.71900000000001,0,0,3,0,691.8571428571429,-0.08287634242666571,0,7,1,0,7,3.388888888888889,2000.0,1
178,1,2014,3,3,8.73497229,0.0,0.0,1,1,0,0,0,0,0,1,-0.005950474777099972,6,0,0,0,6.359246721428571,0,0,1,1,0,0,1,0,0,0,Germany,Information Technology,99.884,10,0,5,0,627.0,-0.14757019437567157,0,9,1,1,7,4.2,2006.125,1
179,0,2014,3,1,0.0,0.25,,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Estonia,Consumer Products and Services (B2C),86.103,0,0,,0,122.0,-0.44244937409630164,0,1,0,0,1,,,0
182,0,2014,9,1,0.0,0.1,0.0,0,0,0,0,0,0,0,0,-0.24486670791307924,2,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Estonia,Information Technology,84.957,0,0,4,0,122.0,-0.44244937409630164,0,2,0,0,1,3.5,2012.0,0
184,0,2013,2,7,0.20774557999999999,0.5416666666666666,33.33333333333333,1,0,1,1,0,0,0,0,-0.44244937409630164,2,0,0,1,0.263849816,1,0,1,0,0,0,1,1,0,0,Estonia,Consumer Products and Services (B2C),87.975,0,0,,0,111.2,-0.44244937409630164,1,3,0,0,5,3.0,2007.5,0
185,0,2013,3,5,0.25943681,0.0,0.0,1,0,0,0,0,0,0,1,0.14230352345036354,3,0,0,0,0.10886907249999998,1,1,1,0,0,0,0,0,0,0,Estonia,Consumer Products and Services (B2C),89.463,0,0,,0,21.5,-0.08287634242666571,1,3,0,0,8,4.0,2003.0,0
186,0,2013,8,4,0.05481046,0.0,50.0,0,0,0,1,0,0,0,1,-0.3436580410046904,4,0,0,0,0.030557070000000002,1,0,0,0,0,0,0,1,0,0,Estonia,Consumer Products and Services (B2C),89.247,0,0,3,1,96.5,-0.44244937409630164,1,4,1,0,2,3.5,2007.25,0
187,0,2013,3,3,0.1,0.125,0.0,0,0,0,0,0,0,0,1,-0.10467957528075776,2,0,0,0,0.0075,1,0,0,0,0,0,0,1,0,0,United Kingdom,Information Technology,87.727,0,0,,0,16.5,-0.44244937409630164,0,2,0,0,2,3.0,1997.0,0
188,1,2012,12,8,38.213288000000006,0.027777777777777776,50.0,0,0,0,1,1,0,0,0,-0.238898408885587,3,1,0,1,6.502125110000001,0,0,1,0,0,0,1,0,1,0,United Kingdom,Business Products and Services (B2B),92.862,0,0,3,1,97.75,-0.04728404172985682,0,8,0,1,8,3.2458333333333336,2006.75,1
189,1,2013,7,4,0.93288628,0.2857142857142857,33.33333333333333,0,0,0,0,0,0,0,0,-0.26368410469243375,2,0,0,0,3.5266070933333338,0,1,1,0,0,0,0,0,0,0,Germany,Information Technology,96.369,4,2,3,1,303.3333333333333,-0.44244937409630164,1,3,1,0,6,3.0,1992.0,0
190,0,2012,9,5,0.18391188,0.16666666666666666,0.0,1,0,0,0,0,0,0,1,-0.26266285826148367,2,0,0,0,0.30955133662337664,1,1,1,1,0,0,0,1,0,0,United Kingdom,Information Technology,95.036,0,0,5,0,811.6883116883117,-0.08287634242666571,1,2,1,0,11,4.5,2007.0,0
191,0,2013,3,1,0.0,0.25,50.0,1,1,0,0,0,0,0,0,0.00405801256241789,2,0,0,0,0.27,1,0,0,0,0,0,0,0,0,0,United Kingdom,Information Technology,88.20700000000001,0,0,4,1,27.0,0.4505653992211374,0,2,0,0,1,4.0,2006.0,1
192,0,2014,10,1,0.0,0.09090909090909091,100.0,0,0,0,0,0,0,0,0,-0.7584159400577536,0,0,0,0,0.14,1,0,0,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),94.04100000000001,0,0,,0,87.0,,0,1,0,0,1,,,0
193,0,2013,2,2,0.0,0.6666666666666666,0.0,1,0,0,0,0,0,0,0,-0.3026154173358877,2,0,0,1,0.27,1,0,0,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),78.072,0,0,4,1,27.0,-0.44244937409630164,0,2,0,0,1,4.0,2007.0,0
194,0,2013,2,2,0.0033866,0.25,0.0,1,0,0,0,0,0,0,1,-0.44244937409630164,2,0,0,0,1.265,1,0,1,0,0,0,0,0,0,0,United Kingdom,Information Technology,84.707,0,0,4,0,40.5,-0.44244937409630164,0,2,0,0,2,3.5,2006.0,1
195,1,2014,9,7,4.96773861,0.1111111111111111,33.33333333333333,1,0,0,0,0,0,1,1,0.38816668329427684,3,0,0,1,1.8465665806250002,1,0,1,0,0,0,1,1,0,0,United Kingdom,Consumer Products and Services (B2C),96.375,6,4,4,0,80.75,0.8175049094577672,1,3,0,1,10,3.333333333333333,2007.0,0
196,1,2014,9,6,8.8797218,0.2222222222222222,50.0,1,1,0,0,0,0,0,0,-0.07744960731506549,2,0,0,0,5.037205051111111,1,0,1,0,0,0,0,1,0,0,United Kingdom,Consumer Products and Services (B2C),96.33500000000001,6,3,4,0,514.3333333333334,-0.44244937409630164,1,4,0,1,9,3.712962962962963,2005.0,1
198,1,2014,0,2,1.5,0.5,20.0,1,0,0,0,1,0,1,0,0.22186218579596728,3,0,0,0,0.7650000000000001,1,0,0,0,0,0,0,1,0,0,United Kingdom,Information Technology,87.912,0,0,5,0,45.5,0.4505653992211374,1,5,0,0,3,4.25,2003.25,1
200,1,2011,5,2,0.61080946,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,0,0,0,1,3.33,0,0,1,0,0,0,0,0,0,0,Germany,Business Products and Services (B2B),91.902,0,0,,0,194.0,-0.44244937409630164,0,1,0,0,1,,,0
202,1,2012,12,6,12.148963870000001,0.15384615384615385,0.0,0,1,0,0,0,0,0,0,0.14175455889501912,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,Belgium,Information Technology,97.873,10,0,4,0,,0.5068820170145946,1,2,0,0,0,4.0,1984.2692307692307,0
203,0,2014,9,2,6.81189054,0.0,0.0,1,0,0,0,0,1,0,0,1.6633169906935024,0,0,0,0,11.5375,0,1,1,0,0,0,0,0,0,0,France,Healthcare,99.769,10,0,5,0,296.5,1.1981653273682247,0,2,0,1,4,4.5,1989.5,0
205,1,2013,0,1,0.0,1.0,0.0,1,1,0,1,0,0,0,1,0.09290309090246465,2,0,0,0,0.03562142,1,0,0,0,0,0,0,1,0,0,Austria,Information Technology,87.253,0,0,4,0,136.0,-0.04728404172985682,0,2,0,0,1,4.5,2007.0,0
208,1,2011,7,5,0.7104685399999999,0.125,0.0,0,1,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,1.317457294,0,0,1,0,0,0,0,0,1,0,France,Consumer Products and Services (B2C),90.634,0,0,4,0,333.8,-0.44244937409630164,1,2,0,1,5,4.0,2002.0,0
209,0,2011,6,7,1.004,0.5714285714285714,0.0,1,1,0,1,0,0,0,1,0.007386716085145868,2,0,0,0,0.8242741257142857,1,1,1,1,0,0,0,1,0,1,Sweden,Information Technology,90.263,0,0,4,0,165.71428571428572,-0.08287634242666571,1,3,1,0,7,3.8571428571428577,1991.0,0
210,0,2011,5,6,1.79427928,0.3333333333333333,0.0,1,1,0,0,0,0,0,0,0.2315979759217013,2,0,0,0,0.6103235733333333,1,0,1,0,0,0,1,1,0,0,Sweden,Information Technology,90.396,0,0,4,0,57.333333333333336,-0.08287634242666571,1,3,0,0,6,4.0,1986.0,0
211,0,2014,6,1,0.0,0.14285714285714285,50.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,Sweden,Consumer Products and Services (B2C),85.575,0,0,,1,18.0,-0.44244937409630164,0,2,0,0,1,,,0
212,0,2011,4,1,0.0,0.25,100.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.06045179,1,0,0,0,0,0,0,0,0,0,Sweden,Business Products and Services (B2B),87.235,0,0,,1,105.0,-0.44244937409630164,0,1,0,0,1,,,0
213,0,2011,9,3,0.0,0.3,0.0,1,0,0,0,1,0,1,0,0.44795529783293125,1,0,0,0,0.6731557666666667,1,0,0,0,0,0,0,0,0,0,Sweden,Consumer Products and Services (B2C),88.839,0,0,3,0,152.33333333333334,-0.44244937409630164,0,2,0,0,3,3.875,2001.15,0
214,0,2010,13,2,0.31491314,0.07142857142857142,0.0,0,1,0,1,0,0,0,1,0.15449094061583254,1,0,0,0,0.01594144,1,0,0,0,0,0,0,0,0,0,Sweden,Information Technology,95.34700000000001,0,0,4,0,210.0,-0.08287634242666571,1,3,0,0,1,3.7380952380952372,1999.4285714285713,0
215,1,2010,10,3,0.0,0.2727272727272727,33.33333333333333,1,1,0,0,0,0,0,0,0.9588127134871168,2,0,0,0,1.34398536,1,0,1,0,0,0,0,1,0,0,Sweden,Information Technology,95.255,0,0,4,0,272.6,-0.08287634242666571,1,6,0,0,5,4.0,1989.1742424242425,0
219,0,2011,9,2,0.0,0.2,100.0,0,0,0,0,0,1,0,0,-0.4424493740963017,1,0,0,0,1.004887545,1,0,0,0,0,0,0,1,0,0,Sweden,Healthcare,83.464,0,0,4,1,41.5,-0.44244937409630164,0,1,0,0,2,4.0,,0
220,0,2011,3,3,0.0039361,0.5,100.0,1,1,0,0,0,0,0,0,-0.1954710413672736,1,0,0,0,0.66901724,1,0,0,0,0,0,0,1,0,0,Sweden,Information Technology,89.442,0,0,4,0,134.66666666666666,-0.44244937409630164,0,1,0,0,3,4.0,2007.25,0
225,1,2012,12,4,3.71563777,0.09090909090909091,50.0,1,0,0,0,0,1,0,0,-0.4424493740963017,2,0,0,0,11.5,0,0,1,0,0,0,1,0,0,0,France,Healthcare,94.208,0,0,5,1,101.0,-0.44244937409630164,0,2,0,0,1,5.0,,1
227,1,2012,13,6,5.3018406,0.17857142857142858,33.33333333333333,1,1,0,0,0,0,0,0,0.4831987157074958,2,0,0,0,1.0937002359999999,1,0,1,1,0,0,0,0,0,0,Sweden,Business Products and Services (B2B),92.314,0,0,4,1,331.6,1.939329562948646,0,3,1,0,5,4.5,1990.5,1
228,1,2014,6,4,2.4297,0.0,0.0,1,1,1,0,0,0,0,0,0.3902649012640455,2,0,0,0,2.63732094,1,0,1,0,0,0,0,0,0,0,France,Information Technology,93.242,1,0,3,0,1780.5,-0.44244937409630164,1,4,0,0,6,3.7452380952380957,2008.6000000000001,0
231,1,2011,8,4,3.3849064999999996,0.2222222222222222,0.0,0,1,0,0,0,0,0,0,-0.19024578875386366,2,0,0,0,1.8504325133333335,0,0,1,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),93.901,0,0,,0,322.6666666666667,-0.08287634242666571,1,3,0,1,6,3.0,1983.0,0
241,1,2013,3,2,1.0,0.0,0.0,1,1,0,1,0,0,0,0,-0.44244937409630164,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,Switzerland,Information Technology,94.842,0,0,4,0,,-0.44244937409630164,1,2,0,0,0,4.0,2009.0,0
242,1,2011,2,1,0.0,0.3333333333333333,0.0,1,0,0,0,0,0,0,0,-0.44244937409630164,0,0,0,0,0.84711687,0,1,1,0,0,0,0,0,0,0,Malta,Consumer Products and Services (B2C),93.95599999999999,2,0,4,1,7.0,-0.04728404172985682,1,2,0,0,2,3.0,2005.0,0
243,1,2014,9,5,0.0,0.4,0.0,1,0,0,0,0,0,0,1,0.14571848525125056,2,0,0,0,2.94639882125,0,1,1,0,0,0,0,0,0,0,Germany,Business Products and Services (B2B),93.424,0,0,3,0,215.5,-0.44244937409630164,0,3,0,1,8,2.9999999999999996,2003.8,1
248,1,2014,3,1,93.1775019,0.0,20.0,1,1,0,0,0,0,0,0,-0.03086965942329849,3,0,0,0,5.8990892225,0,0,1,1,0,0,0,0,0,0,Netherlands,Business Products and Services (B2B),92.94,1,0,4,0,48.5,-0.44244937409630164,0,5,0,1,4,4.0,1990.0,1
249,0,2014,10,6,2.6501645099999998,0.0,0.0,1,0,0,0,0,0,0,1,0.15463885875318562,3,0,0,0,2.9130093225,1,1,1,0,0,0,0,0,0,0,Denmark,Information Technology,95.938,0,0,,0,159.25,-0.44244937409630164,1,4,0,0,4,4.0,2001.5,0
250,1,2013,3,4,2.57668103,0.3333333333333333,50.0,0,0,1,0,0,1,1,0,0.2621459136168718,1,0,0,1,0.5075000000000001,1,0,0,0,0,0,0,1,0,0,United Kingdom,Healthcare,96.311,4,3,5,0,107.0,0.6071681696604093,0,2,0,0,2,5.0,1999.0,1
253,0,2014,4,1,0.0,0.2,0.0,1,0,0,0,0,0,0,1,-0.04728404172985682,0,0,0,0,0.0344,1,0,0,0,0,0,0,0,0,0,Ireland,Information Technology,90.341,0,0,,0,86.0,-0.44244937409630164,0,1,0,0,1,4.0,2006.0,0
261,0,2013,4,4,0.75224407,0.25,0.0,0,1,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,1.36341016,0,1,1,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),92.744,0,0,3,0,71.0,-0.44244937409630164,0,1,0,0,2,3.0,1991.0,0
263,1,2014,10,10,1610.79875235,0.09090909090909091,16.666666666666664,1,0,1,0,1,0,0,0,0.013360212774125486,4,1,0,0,29.259269889375,0,0,1,0,0,0,1,0,0,0,United Kingdom,Financial Services,99.285,10,0,4,0,50.1875,-0.14757019437567157,1,6,0,0,16,3.7712121212121206,2006.257575757576,1
264,0,2011,3,1,0.0,0.25,100.0,0,0,0,0,1,0,0,0,-0.44244937409630164,1,0,0,0,1.31,0,0,1,0,0,0,1,0,0,0,United Kingdom,Consumer Products and Services (B2C),91.033,0,0,3,1,17.0,-0.44244937409630164,0,1,0,0,1,3.0,2000.0,0
265,0,2014,10,6,10.9315833,0.2222222222222222,12.5,1,1,1,0,1,0,0,0,-0.16259436631055063,6,0,0,0,2.5534902333333336,1,0,1,0,0,0,0,0,0,0,Sweden,Healthcare,93.283,0,0,5,1,364.6666666666667,0.5226257297371371,1,9,1,0,6,4.332671957671957,2011.0,0
266,1,2015,4,5,13.33287318,0.5,25.0,1,1,0,0,0,0,0,0,-0.34365804100469044,4,0,0,0,21.48376225923077,1,1,1,0,0,0,0,1,0,0,Switzerland,Information Technology,98.91799999999999,10,0,4,0,180.90769230769232,-0.44244937409630164,1,4,0,1,13,3.75,2012.6666666666667,1
271,1,2012,11,9,9.297378140000003,0.13888888888888887,0.0,1,0,0,0,0,0,0,1,-0.4095189297324313,2,0,0,0,1.4912803036363635,1,1,1,1,0,0,1,0,0,0,Spain,Information Technology,99.14500000000001,10,0,4,0,246.54545454545453,-0.44244937409630164,0,4,0,0,11,4.0,2000.0,0
272,1,2008,13,7,40.0338866,0.3333333333333333,33.33333333333333,1,0,1,1,0,1,0,0,0.9854960264514947,2,0,0,0,19.68605024,0,0,1,0,0,0,1,0,1,0,United Kingdom,Consumer Products and Services (B2C),95.20599999999999,0,0,5,0,103.25,-0.08287634242666571,1,6,0,1,4,3.3634920634920626,1981.138888888889,1
273,1,2012,10,6,52.941765170000004,0.1,11.11111111111111,1,1,0,1,1,1,1,1,0.793372748877441,3,1,0,0,13.239501422499998,1,0,1,0,0,0,1,0,0,0,Denmark,Information Technology,99.41,10,0,,0,104.0,-0.44244937409630164,0,9,0,0,4,4.198214285714285,1992.7140476190477,1
274,1,2012,11,2,0.0,0.2,0.0,0,1,0,0,0,0,0,0,-0.6004326570770278,1,0,0,0,0.35014774,1,0,0,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),90.09,0,0,4,0,24.0,-0.7584159400577536,0,2,0,0,1,4.0,,0
275,1,2012,12,2,0.0,0.15384615384615385,0.0,0,0,0,0,0,0,0,0,-0.0827475971986403,1,0,0,0,8.868650899999999,0,0,1,0,0,0,0,0,0,0,Denmark,Information Technology,92.35900000000001,0,0,4,0,47.0,-0.04728404172985682,0,2,0,1,2,4.0,1992.1666666666665,0
276,0,2014,1,2,19.58918092,0.25,12.5,0,0,1,0,0,1,0,1,0.4922708735670652,4,0,0,0,21.2896905,0,0,1,1,0,0,1,0,0,0,United Kingdom,Healthcare,98.7,10,0,5,0,29.0,0.4505653992211374,0,8,0,0,2,4.598214285714286,1992.0,1
279,1,2012,11,2,0.1242,0.1,0.0,0,0,0,0,0,0,0,1,-0.27165218405322455,2,0,0,0,0.9769818699999999,0,0,1,0,0,0,1,0,0,0,Finland,Information Technology,92.511,0,0,4,0,179.0,-0.44244937409630164,0,2,0,0,2,4.0,1994.75,0
280,0,2014,0,1,0.01036498,0.0,0.0,0,0,1,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.02990635,1,0,0,0,0,0,0,1,0,0,Switzerland,Healthcare,93.39,0,0,5,0,1268.0,-0.44244937409630164,0,1,0,0,1,5.0,2000.0,0
281,1,2014,9,3,0.0,0.3,33.33333333333333,1,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,6.7525,1,0,1,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),93.55699999999999,0,0,3,0,18.0,-0.44244937409630164,0,3,0,0,4,3.0,2013.5,0
283,1,2013,11,4,2.10078955,0.13636363636363635,33.33333333333333,1,0,0,1,0,0,0,1,0.08001593073153633,2,0,0,0,2.4763401178571427,1,0,1,0,0,0,1,0,0,0,United Kingdom,Information Technology,93.501,0,0,3,0,116.25,-0.44244937409630164,1,6,0,1,7,3.1636363636363636,1996.9818181818184,1
284,1,2014,8,12,29.47202069,0.027777777777777776,12.5,1,1,1,1,1,0,1,1,0.5593342196619489,3,0,0,1,3.0587348428703707,0,1,1,1,0,1,0,0,0,0,United Kingdom,Information Technology,93.077,1,0,,0,1102.2870370370372,-0.44244937409630164,0,8,1,1,12,4.262962962962963,1989.5092592592596,1
290,1,2013,4,1,0.0,0.2,0.0,1,0,0,0,0,0,0,1,-0.44244937409630164,4,0,0,0,0.75,0,0,1,0,0,0,0,0,0,0,Sweden,Consumer Products and Services (B2C),91.546,0,0,3,0,1048.0,-0.44244937409630164,0,5,0,0,1,3.266666666666667,1993.0333333333335,0
292,1,2011,5,5,9.560272900000001,0.0,0.0,1,1,1,0,0,0,0,1,0.7066288450452921,4,0,0,0,1.6037470844444444,1,0,1,0,0,0,0,0,1,0,Sweden,Information Technology,98.839,0,0,4,0,165.77777777777777,-0.04728404172985682,1,6,1,1,9,4.525714285714285,1996.52,1
293,1,2010,14,11,6.02357607,0.08888888888888888,50.0,1,0,1,0,0,0,0,1,0.5231777333436892,2,0,0,0,0.42874999999999996,1,0,1,1,0,0,1,1,0,0,Sweden,Information Technology,93.24199999999999,0,0,4,1,658.5,-0.08287634242666571,0,4,1,0,4,4.588888888888889,1999.3111111111107,0
294,1,2012,12,2,0.0,0.18181818181818182,0.0,0,0,0,0,0,0,0,0,-0.08287634242666572,1,0,0,0,0.75,0,0,1,0,0,0,0,0,0,0,Sweden,Consumer Products and Services (B2C),84.064,0,0,,0,1048.0,-0.08287634242666571,0,1,0,0,1,,,0
